img_id;img_path;text_output;pred_bboxes;target_bboxes;ious;input_tokens;output_tokens
10;grasp_vlm_dataset/darts4_jpg.rf.e185762bf6904ef83bb9ff868a62c979.jpg;I have placed the index finger just above the barrel area and the thumb just below it, in the region where the dart is typically gripped for an accurate throw.{index:[0.55,0.42,0.73,0.52], thumb:[0.55,0.52,0.73,0.62]};{'index': [0.55, 0.42, 0.73, 0.52], 'thumb': [0.55, 0.52, 0.73, 0.62]};{'index': {'x_1': 0.451, 'y_1': 0.491, 'x_2': 0.5575, 'y_2': 0.5035}, 'thumb': {'x_1': 0.455, 'y_1': 0.518, 'x_2': 0.556, 'y_2': 0.5325}};{'index': 0.0048732943469785095, 'thumb': 0.0038680729260682253};1968;1037
11;grasp_vlm_dataset/bowl_ball9_jpg.rf.0a63e27d943cccfc0fc830f2e4e163af.jpg;{index:[0.58,0.57,0.85,0.85],thumb:[0.05,0.40,0.30,0.70]};{'index': [0.58, 0.57, 0.85, 0.85], 'thumb': [0.05, 0.4, 0.3, 0.7]};{'thumb': {'x_1': 0.067, 'y_1': 0.521, 'x_2': 0.1485, 'y_2': 0.628}, 'index': {'x_1': 0.618, 'y_1': 0.629, 'x_2': 0.7445, 'y_2': 0.7465}};{'index': 0.19661044973544986, 'thumb': 0.11627333333333333};1968;747
12;grasp_vlm_dataset/screwdriver_12_jpg.rf.ab37f13129d7e7b02a4ca26782785fb6.jpg;{hand: [0.45, 0.10, 0.55, 0.35]};{'hand': [0.45, 0.1, 0.55, 0.35]};{'handle': {'x_1': 0.463, 'y_1': 0.054, 'x_2': 0.5435, 'y_2': 0.4915}};{'hand': 0.5019485580670301};1948;541
13;grasp_vlm_dataset/drill_4_jpg.rf.eee2451241d6df5a9586a83792685b3c.jpg;{index:[0.42,0.32,0.55,0.50]};{'index': [0.42, 0.32, 0.55, 0.5]};{'index': {'x_1': 0.45, 'y_1': 0.369, 'x_2': 0.5025, 'y_2': 0.39}};{'index': 0.04711538461538457};1973;665
14;grasp_vlm_dataset/allen_19_jpg.rf.864dd896f0a038dd96e4470bcfd91f6c.jpg;I’ve chosen the region along the longer arm of the allen key, just past the bend, where the robot hand can best grip to apply torque.{hand:[0.40,0.35,0.60,0.55]};{'hand': [0.4, 0.35, 0.6, 0.55]};{'handle': {'x_1': 0.28, 'y_1': 0.361, 'x_2': 0.6515, 'y_2': 0.632}};{'hand': 0.3674308515550199};1951;1015
15;grasp_vlm_dataset/bolt_cutters5_jpeg.rf.dfd7e7d9d37af37ca6e0f3ff9c35b7fe.jpg;I’ve placed the left‐hand grip on the left handle’s rubber grip section and the right‐hand grip on the right handle’s rubber grip section (just to the left of the green star). Coordinates are normalized to [0–1].{left:[0.30,0.05,0.47,0.42],right:[0.50,0.05,0.71,0.42]};{'left': [0.3, 0.05, 0.47, 0.42], 'right': [0.5, 0.05, 0.71, 0.42]};{'right': {'x_1': 0.581, 'y_1': 0.057, 'x_2': 0.656, 'y_2': 0.222}, 'left': {'x_1': 0.331, 'y_1': 0.01, 'x_2': 0.425, 'y_2': 0.1925}};{'left': 0.20094509450945092, 'right': 0.15926640926640942};1992;540
16;grasp_vlm_dataset/bot_rnd4_jpg.rf.76c8799a9e03f401270000dc4691e1e3.jpg;I’ve identified the optimal grasp region around the lower round knob for a single continuous contact. Here’s the normalized bounding box:{hand: [0.48, 0.55, 0.62, 0.66]};{'hand': [0.48, 0.55, 0.62, 0.66]};{'handle': {'x_1': 0.409, 'y_1': 0.701, 'x_2': 0.537, 'y_2': 0.815}};{'hand': 0.0};1973;758
17;grasp_vlm_dataset/wrench_8_jpg.rf.adc939651c9fb5bc06b5fc7b898bdcc0.jpg;I would grip the wrench on the flat handle just behind the open jaw to maximize control and torque transfer. The best continuous contact region is the mid‐section of the handle, from just right of the open end to about half its length.{hand:[0.15,0.35,0.55,0.75]};{'hand': [0.15, 0.35, 0.55, 0.75]};{'handle': {'x_1': 0.173, 'y_1': 0.18, 'x_2': 0.894, 'y_2': 0.821}};{'hand': 0.31992464374439133};1947;521
18;grasp_vlm_dataset/wrench_13_jpg.rf.40b1fa117433ca5a119417d93bb81c0f.jpg;I’ve selected the straight shank of the wrench—just below the adjustable jaw—where the robot hand can firmly grip and apply torque.{hand:[0.42,0.30,0.58,0.85]};{'hand': [0.42, 0.3, 0.58, 0.85]};{'handle': {'x_1': 0.458, 'y_1': 0.301, 'x_2': 0.6465, 'y_2': 0.795}};{'hand': 0.4986967422694059};1947;501
19;grasp_vlm_dataset/wrench_16_jpg.rf.12243ea8b26ceccdd1e8319ebcf2e0f0.jpg;{hand:[0.41,0.42,0.68,0.52]};{'hand': [0.41, 0.42, 0.68, 0.52]};{'handle': {'x_1': 0.27, 'y_1': 0.277, 'x_2': 0.863, 'y_2': 0.6205}};{'hand': 0.13255079272737993};1947;1177
20;grasp_vlm_dataset/wrench_1_jpg.rf.7d53a6ddd00fecc434ec65c123a93f3d.jpg;{hand:[0.40,0.45,0.90,0.68]};{'hand': [0.4, 0.45, 0.9, 0.68]};{'handle': {'x_1': 0.427, 'y_1': 0.441, 'x_2': 0.975, 'y_2': 0.7015}};{'hand': 0.73031067909025};1947;473
21;grasp_vlm_dataset/drill_10_jpg.rf.630a7c5082ccf4850afde2ebfcc67798.jpg;{index:[0.52,0.40,0.58,0.52]};{'index': [0.52, 0.4, 0.58, 0.52]};{'index': {'x_1': 0.466, 'y_1': 0.406, 'x_2': 0.4885, 'y_2': 0.4695}};{'index': 0.0};1973;1369
22;grasp_vlm_dataset/rnd_door13_jpg.rf.ae363c424ddbf2d4d88e5f2b6f4efdb8.jpg;{hand: [0.52, 0.47, 0.68, 0.66]};{'hand': [0.52, 0.47, 0.68, 0.66]};{'handle': {'x_1': 0.423, 'y_1': 0.417, 'x_2': 0.6295, 'y_2': 0.638}};{'hand': 0.319150597236318};1962;605
23;grasp_vlm_dataset/glue_15_jpg.rf.6a95976744a461ee77b747f9e9c0ea1d.jpg;{index:[0.45,0.50,0.60,0.75]};{'index': [0.45, 0.5, 0.6, 0.75]};{'index': {'x_1': 0.53, 'y_1': 0.55, 'x_2': 0.576, 'y_2': 0.692}};{'index': 0.17418666666666632};1976;729
24;grasp_vlm_dataset/nail_16_jpg.rf.1b707bdb9c03991344eda63f6f11fb61.jpg;I have identified the optimal fingertip placement on the front face of the trigger lever for secure grasping and actuation of the nail gun.{index:[0.48,0.42,0.63,0.60]};{'index': [0.48, 0.42, 0.63, 0.6]};{'index': {'x_1': 0.451, 'y_1': 0.348, 'x_2': 0.512, 'y_2': 0.4}};{'index': 0.0};1976;565
25;grasp_vlm_dataset/syringe17_jpg.rf.390c0d625bb7b8c6d48f8c95621bc59f.jpg;I have identified the optimal contact regions for a stable two‐finger grasp: the index finger should press on the syringe’s barrel flanges, and the thumb on the plunger disc. Here are the normalized bounding boxes:{index:[0.30,0.31,0.37,0.38],thumb:[0.19,0.19,0.26,0.26]};{'index': [0.3, 0.31, 0.37, 0.38], 'thumb': [0.19, 0.19, 0.26, 0.26]};{'thumb': {'x_1': 0.048, 'y_1': 0.124, 'x_2': 0.102, 'y_2': 0.214}, 'index': {'x_1': 0.233, 'y_1': 0.206, 'x_2': 0.334, 'y_2': 0.393}};{'index': 0.11117858644368674, 'thumb': 0.0};1964;599
26;grasp_vlm_dataset/bowl_ball5_jpg.rf.892f5a31c5b2fbe2c81bc9fe8b886e36.jpg;{index: [0.80, 0.15, 0.90, 0.25], thumb: [0.63, 0.35, 0.73, 0.50]};{'index': [0.8, 0.15, 0.9, 0.25], 'thumb': [0.63, 0.35, 0.73, 0.5]};{'thumb': {'x_1': 0.554, 'y_1': 0.366, 'x_2': 0.618, 'y_2': 0.4735}, 'index': {'x_1': 0.57, 'y_1': 0.084, 'x_2': 0.673, 'y_2': 0.1495}};{'index': 0.0, 'thumb': 0.0};1968;820
27;grasp_vlm_dataset/chainsaw7_jpg.rf.565275ec50efa4026e4e90232c1f2e30.jpg;{left:[0.20,0.30,0.60,0.55],right:[0.45,0.60,0.80,0.90]};{'left': [0.2, 0.3, 0.6, 0.55], 'right': [0.45, 0.6, 0.8, 0.9]};{'left': {'x_1': 0.32, 'y_1': 0.417, 'x_2': 0.898, 'y_2': 0.6315}, 'right': {'x_1': 0.536, 'y_1': 0.741, 'x_2': 0.6825, 'y_2': 0.9265}};{'left': 0.1994205878730435, 'right': 0.21393294131963653};1991;875
28;grasp_vlm_dataset/allen_11_jpg.rf.2b8fb086f4e451a865876d6fc703212d.jpg;{hand:[0.35,0.05,0.88,0.25]};{'hand': [0.35, 0.05, 0.88, 0.25]};{'handle': {'x_1': 0.329, 'y_1': 0.06, 'x_2': 0.761, 'y_2': 0.174}};{'hand': 0.43225639795560644};1951;537
29;grasp_vlm_dataset/bolt_cutters15_jpeg.rf.ef42d9509414ad9c8a4903f9dca0cd5b.jpg;{left:[0.15,0.40,0.35,0.60],right:[0.65,0.40,0.85,0.60]};{'left': [0.15, 0.4, 0.35, 0.6], 'right': [0.65, 0.4, 0.85, 0.6]};{'right': {'x_1': 0.703, 'y_1': 0.052, 'x_2': 0.82, 'y_2': 0.241}, 'left': {'x_1': 0.228, 'y_1': 0.053, 'x_2': 0.3335, 'y_2': 0.2325}};{'left': 0.0, 'right': 0.0};1992;1067
30;grasp_vlm_dataset/multimeter12_jpg.rf.3dd21ca931f46f4f909297646de2c6c1.jpg;Here is a suggested grasping strategy in JSON form. The left hand holds the main body of the meter, and the right hand holds the probe handles where they extend downward:{left:[0.30,0.15,0.65,0.55],right:[0.40,0.55,0.60,0.95]};{'left': [0.3, 0.15, 0.65, 0.55], 'right': [0.4, 0.55, 0.6, 0.95]};{'left': {'x_1': 0.167, 'y_1': 0.649, 'x_2': 0.232, 'y_2': 0.884}, 'right': {'x_1': 0.235, 'y_1': 0.645, 'x_2': 0.3025, 'y_2': 0.8825}};{'left': 0.0, 'right': 0.0};2016;1038
31;grasp_vlm_dataset/top_rnd5_jpg.rf.d99c25f8f9c36e5930a8492b0d5b5a7d.jpg;{hand:[0.46,0.26,0.62,0.42]};{'hand': [0.46, 0.26, 0.62, 0.42]};{'handle': {'x_1': 0.508, 'y_1': 0.3, 'x_2': 0.643, 'y_2': 0.419}};{'hand': 0.47033913258284227};1973;537
32;grasp_vlm_dataset/wacker_4_jpg.rf.15a736a71eeb7d9dfdbb844dd9933428.jpg;{index:[0.45,0.45,0.55,0.65]};{'index': [0.45, 0.45, 0.55, 0.65]};{'index': {'x_1': 0.485, 'y_1': 0.539, 'x_2': 0.505, 'y_2': 0.58}};{'index': 0.040999999999999946};1974;857
33;grasp_vlm_dataset/darts19_jpg.rf.6029ff9335d6fa4f90a81125412346d8.jpg;I’ve placed the index finger on the knurled front section of the barrel (top side as seen from the camera), and the thumb directly opposite on the bottom side of the same section, giving a stable tripod grip just behind the dart’s tip:{index:[0.42,0.38,0.55,0.46],thumb:[0.42,0.46,0.55,0.54]};{'index': [0.42, 0.38, 0.55, 0.46], 'thumb': [0.42, 0.46, 0.55, 0.54]};{'index': {'x_1': 0.0, 'y_1': 0.291, 'x_2': 0.4265, 'y_2': 0.467}, 'thumb': {'x_1': 0.0, 'y_1': 0.415, 'x_2': 0.409, 'y_2': 0.537}};{'index': 0.006121680165756269, 'thumb': 0.0};1968;1950
34;grasp_vlm_dataset/nail_5_jpg.rf.c77e61420f71cf91da10ed3daf640b89.jpg;I’ve identified the optimal fingertip contact region on the front-facing trigger area of the nail gun, where the pad can both grasp and actuate the trigger safely.{index:[0.48,0.35,0.60,0.50]};{'index': [0.48, 0.35, 0.6, 0.5]};{'index': {'x_1': 0.473, 'y_1': 0.356, 'x_2': 0.525, 'y_2': 0.4265}};{'index': 0.17154675967231744};1976;826
35;grasp_vlm_dataset/saw_3_jpg.rf.ad4e2276b34ec00dab9465a14fd8f064.jpg;I’ve identified the optimal fingertip contact area on the trigger section of the saw’s handle, where the index finger pad would naturally press to activate and control the tool. {index:[0.33,0.15,0.45,0.30]};{'index': [0.33, 0.15, 0.45, 0.3]};{'index': {'x_1': 0.405, 'y_1': 0.181, 'x_2': 0.443, 'y_2': 0.2265}};{'index': 0.09605555555555553};1972;764
36;grasp_vlm_dataset/allen_7_jpg.rf.ff74d1c9a007a8178cb3005e132148c2.jpg;I’ve selected the region covering the red T-handle where the robot should grip the allen key.{hand:[0.55,0.10,0.93,0.35]};{'hand': [0.55, 0.1, 0.93, 0.35]};{'handle': {'x_1': 0.689, 'y_1': 0.035, 'x_2': 0.976, 'y_2': 0.511}};{'hand': 0.3515948693409276};1951;621
37;grasp_vlm_dataset/allen_12_jpg.rf.6cdaf4594425e8dc2a1050bb4332f572.jpg;I’ve selected the red T-handle region as the optimal grasping area for torque. ```json{hand: [0.45, 0.37, 0.85, 0.88]}```;{'hand': [0.45, 0.37, 0.85, 0.88]};{'handle': {'x_1': 0.474, 'y_1': 0.285, 'x_2': 0.813, 'y_2': 0.885}};{'hand': 0.7372393501343226};1951;820
38;grasp_vlm_dataset/bow12_jpg.rf.e8b52a7a2257a75f75559a30a57710f2.jpg;{index:[0.30,0.50,0.45,0.60],thumb:[0.20,0.60,0.30,0.72]};{'index': [0.3, 0.5, 0.45, 0.6], 'thumb': [0.2, 0.6, 0.3, 0.72]};{'thumb': {'x_1': 0.495, 'y_1': 0.556, 'x_2': 0.564, 'y_2': 0.6215}, 'index': {'x_1': 0.454, 'y_1': 0.488, 'x_2': 0.5995, 'y_2': 0.578}};{'index': 0.0, 'thumb': 0.0};1971;747
39;grasp_vlm_dataset/darts5_jpg.rf.3161a212cec39eb6bc2399b195e56925.jpg;{index:[0.34,0.38,0.45,0.50],thumb:[0.45,0.50,0.56,0.62]};{'index': [0.34, 0.38, 0.45, 0.5], 'thumb': [0.45, 0.5, 0.56, 0.62]};{'index': {'x_1': 0.411, 'y_1': 0.401, 'x_2': 0.5875, 'y_2': 0.714}, 'thumb': {'x_1': 0.369, 'y_1': 0.42, 'x_2': 0.553, 'y_2': 0.7165}};{'index': 0.05978307152755739, 'thumb': 0.2231208029460611};1968;939
40;grasp_vlm_dataset/scissors7_jpg.rf.68511979cb77432f90a047d4950ef71b.jpg;{index:[0.10,0.45,0.48,0.85],thumb:[0.48,0.28,0.85,0.65]};{'index': [0.1, 0.45, 0.48, 0.85], 'thumb': [0.48, 0.28, 0.85, 0.65]};{'thumb': {'x_1': 0.337, 'y_1': 0.617, 'x_2': 0.5125, 'y_2': 0.8375}, 'index': {'x_1': 0.653, 'y_1': 0.346, 'x_2': 0.931, 'y_2': 0.4975}};{'index': 0.0, 'thumb': 0.006145242593836709};1976;491
41;grasp_vlm_dataset/syringe5_jpg.rf.6e7c490c52e71c8a2910186668410100.jpg;I recommend placing the thumb on the plunger disc at the base and the index finger on the barrel flange midway up. In normalized coordinates:{index:[0.25,0.45,0.45,0.60],thumb:[0.05,0.70,0.20,0.90]};{'index': [0.25, 0.45, 0.45, 0.6], 'thumb': [0.05, 0.7, 0.2, 0.9]};{'thumb': {'x_1': 0.099, 'y_1': 0.712, 'x_2': 0.173, 'y_2': 0.841}, 'index': {'x_1': 0.257, 'y_1': 0.475, 'x_2': 0.3875, 'y_2': 0.665}};{'index': 0.42389397778210874, 'thumb': 0.31819999999999976};1964;903
42;grasp_vlm_dataset/nail_14_jpg.rf.01faa7e4df07e73a9209715b8b0604a1.jpg;{index:[0.28,0.45,0.40,0.58]};{'index': [0.28, 0.45, 0.4, 0.58]};{'index': {'x_1': 0.491, 'y_1': 0.576, 'x_2': 0.5085, 'y_2': 0.647}};{'index': 0.0};1976;1049
43;grasp_vlm_dataset/allen_15_jpg.rf.3a8e49f7d79525555e5345172c0a6fdc.jpg;I’ve chosen the long, insulated yellow shaft of the allen key as the optimal grip region to maximize leverage while turning the bolt.{hand:[0.12,0.55,0.88,0.75]};{'hand': [0.12, 0.55, 0.88, 0.75]};{'handle': {'x_1': 0.143, 'y_1': 0.55, 'x_2': 0.8555, 'y_2': 0.619}};{'hand': 0.3234374999999998};1951;435
44;grasp_vlm_dataset/bow10_jpg.rf.7b0c0a1dbb49bcc05dbd41266865bb3c.jpg;I’ve identified the optimal grip zones just above and around the frog of the bow. Here are the normalized bounding boxes:{index:[0.35,0.40,0.50,0.55],thumb:[0.30,0.55,0.45,0.75]};{'index': [0.35, 0.4, 0.5, 0.55], 'thumb': [0.3, 0.55, 0.45, 0.75]};{'thumb': {'x_1': 0.632, 'y_1': 0.37, 'x_2': 0.764, 'y_2': 0.4375}, 'index': {'x_1': 0.672, 'y_1': 0.309, 'x_2': 0.8215, 'y_2': 0.4035}};{'index': 0.0, 'thumb': 0.0};1971;579
45;grasp_vlm_dataset/drill_13_jpg.rf.b425d89333a4fa0b054d630a47a1e2d2.jpg;{index:[0.23,0.40,0.37,0.58]};{'index': [0.23, 0.4, 0.37, 0.58]};{'index': {'x_1': 0.26, 'y_1': 0.256, 'x_2': 0.3585, 'y_2': 0.3275}};{'index': 0.0};1973;665
46;grasp_vlm_dataset/rnd_door5_jpg.rf.86400b399cc7de6b5d66efc944defff8.jpg;I’ve identified the circular door knob (the white oval knob on its dark square backplate) as the optimal grasp region. Here is the normalized bounding box:{hand:[0.56,0.47,0.72,0.65]};{'hand': [0.56, 0.47, 0.72, 0.65]};{'handle': {'x_1': 0.49, 'y_1': 0.483, 'x_2': 0.654, 'y_2': 0.5975}};{'hand': 0.2923536601928562};1962;441
47;grasp_vlm_dataset/scissors5_jpg.rf.c74dc93ab50a1d0208a89cd3722c9260.jpg;{index:[0.52,0.21,0.62,0.37],thumb:[0.61,0.35,0.78,0.60]};{'index': [0.52, 0.21, 0.62, 0.37], 'thumb': [0.61, 0.35, 0.78, 0.6]};{'thumb': {'x_1': 0.496, 'y_1': 0.249, 'x_2': 0.592, 'y_2': 0.3545}, 'index': {'x_1': 0.563, 'y_1': 0.294, 'x_2': 0.7385, 'y_2': 0.4815}};{'index': 0.09718615568405534, 'thumb': 0.0};1976;811
48;grasp_vlm_dataset/vertical_bar10_jpg.rf.892b0af2cbd734c1b2004634872aabe9.jpg;I have identified the vertical bar handle on the right side of the door as the optimal grasp region. The normalized bounding box coordinates are:{hand:[0.63,0.45,0.70,0.80]};{'hand': [0.63, 0.45, 0.7, 0.8]};{'handle': {'x_1': 0.678, 'y_1': 0.635, 'x_2': 0.693, 'y_2': 0.7075}};{'hand': 0.04438775510204055};1967;820
49;grasp_vlm_dataset/bow14_jpg.rf.71a2fd2cd2d1b27c38de9cab4531960f.jpg;I’ve identified the optimal contact regions for a robotic index finger and thumb on the bow’s grip area (the frog and winding):{index:[0.72,0.63,0.90,0.75],thumb:[0.80,0.75,0.95,0.90]};{'index': [0.72, 0.63, 0.9, 0.75], 'thumb': [0.8, 0.75, 0.95, 0.9]};{'thumb': {'x_1': 0.802, 'y_1': 0.826, 'x_2': 0.8305, 'y_2': 0.8645}, 'index': {'x_1': 0.761, 'y_1': 0.78, 'x_2': 0.8245, 'y_2': 0.8465}};{'index': 0.0, 'thumb': 0.04876666666666676};1971;389
50;grasp_vlm_dataset/wrench_18_jpg.rf.3779a58974b8e8d42f400c972f63d19f.jpg;I would grasp the straight portion of the red handle below the adjustment nut for maximum leverage. The contact region spans from just below the knurled wheel down to the end of the handle.{hand:[0.44,0.39,0.88,0.90]};{'hand': [0.44, 0.39, 0.88, 0.9]};{'handle': {'x_1': 0.464, 'y_1': 0.439, 'x_2': 0.904, 'y_2': 0.903}};{'hand': 0.8099195891614297};1947;1023
51;grasp_vlm_dataset/saw_0_jpg.rf.381ff29e5ee50ca947c0e35bd4b95b51.jpg;I plan to grip the saw by placing the pad of my index fingertip on the front of the main trigger handle, just under the “Bauer” label, where the textured grip and trigger are located. This gives precise control over blade engagement while keeping clearance from the spinning blade.Computed normalized bounding box for the fingertip contact area:• x1 ≃ 0.58 (start of the black/red grip) • y1 ≃ 0.28 (top of the trigger area) • x2 ≃ 0.92 (end of the grip toward the battery) • y2 ≃ 0.56 (bottom of the grip)JSON output:{index:[0.58,0.28,0.92,0.56]};{'index': [0.58, 0.28, 0.92, 0.56]};{'index': {'x_1': 0.565, 'y_1': 0.517, 'x_2': 0.6185, 'y_2': 0.5385}};{'index': 0.008665497657619935};1972;613
52;grasp_vlm_dataset/can_opener6_jpg.rf.777c939aade535d2616ce8e342c68124.jpg;I’ve identified the two grasp regions based on the can-opener’s handles:• Left hand: grips the top black lever (the clamping arm) on the left side of the cutting wheel. • Right hand: grips the long black handle on the right (indicated by the green star region).Normalized bounding boxes:{left:[0.12,0.37,0.48,0.56],right:[0.55,0.25,0.93,0.47]};{'left': [0.12, 0.37, 0.48, 0.56], 'right': [0.55, 0.25, 0.93, 0.47]};{'right': {'x_1': 0.343, 'y_1': 0.256, 'x_2': 0.99, 'y_2': 0.6965}, 'left': {'x_1': 0.01, 'y_1': 0.469, 'x_2': 0.3955, 'y_2': 0.6915}};{'left': 0.19418953434557243, 'right': 0.2830653344170479};1991;2862
53;grasp_vlm_dataset/bow19_jpg.rf.fc7fd883059b9dacac8880199c665405.jpg;Here’s the estimated fingertip contact regions for a classical bow hold:{index:[0.30,0.40,0.45,0.60], thumb:[0.20,0.60,0.35,0.80]};{'index': [0.3, 0.4, 0.45, 0.6], 'thumb': [0.2, 0.6, 0.35, 0.8]};{'thumb': {'x_1': 0.188, 'y_1': 0.649, 'x_2': 0.267, 'y_2': 0.7585}, 'index': {'x_1': 0.214, 'y_1': 0.549, 'x_2': 0.337, 'y_2': 0.7605}};{'index': 0.034862131079395856, 'thumb': 0.2342881778118412};1971;1018
54;grasp_vlm_dataset/drill_12_jpg.rf.058fccbb5c588d8a9dfaa38635260228.jpg;{index:[0.35,0.45,0.45,0.58]};{'index': [0.35, 0.45, 0.45, 0.58]};{'index': {'x_1': 0.456, 'y_1': 0.469, 'x_2': 0.5025, 'y_2': 0.508}};{'index': 0.0};1973;537
55;grasp_vlm_dataset/syringe10_jpg.rf.3d523bd81dc1d15dc827aa424ed51584.jpg;I have placed the index finger on the left side of the syringe barrel around the 1–2 mL markings, and the thumb on the corresponding right side, to allow a stable pinch grip around the barrel hub.{index:[0.56,0.30,0.60,0.60],thumb:[0.62,0.30,0.66,0.60]};{'index': [0.56, 0.3, 0.6, 0.6], 'thumb': [0.62, 0.3, 0.66, 0.6]};{'thumb': {'x_1': 0.578, 'y_1': 0.787, 'x_2': 0.675, 'y_2': 0.8095}, 'index': {'x_1': 0.56, 'y_1': 0.596, 'x_2': 0.6905, 'y_2': 0.617}};{'index': 0.01097356057748363, 'thumb': 0.0};1964;728
56;grasp_vlm_dataset/lever_handle3_jpg.rf.ab85d67053b8eedb15291c06bfb5d761.jpg;I have identified the lever handle region where the robot’s hand should wrap around to operate the door:{hand:[0.40,0.50,0.58,0.62]};{'hand': [0.4, 0.5, 0.58, 0.62]};{'handle': {'x_1': 0.368, 'y_1': 0.659, 'x_2': 0.435, 'y_2': 0.683}};{'hand': 0.0};1967;877
57;grasp_vlm_dataset/scissors12_jpg.rf.f44a95057fd54dffca3524af35df59b8.jpg;{index: [0.20, 0.05, 0.40, 0.25], thumb: [0.60, 0.05, 0.80, 0.25]};{'index': [0.2, 0.05, 0.4, 0.25], 'thumb': [0.6, 0.05, 0.8, 0.25]};{'thumb': {'x_1': 0.735, 'y_1': 0.277, 'x_2': 0.7985, 'y_2': 0.305}, 'index': {'x_1': 0.248, 'y_1': 0.176, 'x_2': 0.376, 'y_2': 0.2845}};{'index': 0.21325648414985593, 'thumb': 0.0};1976;628
